,drive.current_mean_15_len_10_shift,drive.current_mean_45_len_10_shift,drive.current_min_45_len_5_shift,drive.current_max_90_len_5_shift,raw_mix.consumption_mean_15_len_10_shift,raw_mix.consumption_min_45_len_5_shift,raw_mix.consumption_mean_300_len_30_shift,raw_mix.moisture_avg_mean_60_len_15_shift,temp.out_mean_25_len_5_shift,temp.inlet_mean_25_len_5_shift,temp.out_min_25_len_5_shift,temp.inlet_max_30_len_5_shift,raw_mix.lab.measure.sito_009
190,81.50599384307861,80.82101224816364,75.01485443115234,87.41129302978516,250.55467599232992,243.1019022623698,233.14056075998772,22.47571354225034,101.4184100811298,477.3174332838792,94.89036560058594,481.2369384765625,21.9
192,87.72033357620239,83.38754736858866,74.2871322631836,94.61278533935548,236.67144031524657,215.64893296572924,235.57982860057834,23.35930652305728,99.89935420109676,470.0059286264273,93.37130737304688,486.6187133789063,20.6
193,82.2950792312622,83.89195782205333,77.64337158203125,90.86511993408205,242.7195878346761,239.1016581217448,228.73098342703656,23.36469343842053,91.41601004967323,431.25831838754505,85.3709487915039,436.6200866699219,20.0
194,91.42698240280151,89.64639215884002,81.9365005493164,98.3550262451172,262.068159421285,258.5108245849609,236.282767030324,23.36426778699531,94.65276864858774,479.84139662522534,89.82684326171875,482.7993774414063,19.5
195,96.64072370529175,93.36870939835258,86.95806121826172,105.82559204101562,247.8392073313395,230.43338114420573,249.99244796074763,23.36118879474578,95.94980856088492,462.80794231708234,90.13065338134766,488.7019958496094,19.3
196,75.4905595779419,73.99876851620881,66.57981872558594,79.33206176757812,226.02150542749217,214.7312141694538,250.4119047168951,23.35976225430848,99.32289211566632,410.57245107797473,87.49762725830078,468.0428466796875,20.2
197,86.9413480758667,85.11166796476945,76.43333435058594,99.20413970947266,265.9477601369222,257.31841328938805,244.1170338188012,23.36049620831599,90.16181681706355,479.547602726863,85.77603149414062,484.3618469238281,18.7
198,83.80415630340576,80.50534472258195,59.931060791015625,91.1892318725586,244.58163922627767,234.48060404459636,241.53056687016465,23.160313371752128,97.22347875741812,462.7879122220553,87.9027099609375,473.7718505859375,20.8
199,52.08541941642761,47.950987940249234,41.99687957763672,86.62921905517578,246.28267720540364,246.28267720540364,247.02086360367875,23.12999725341797,115.91176341130183,213.50247984666092,89.01667785644531,449.2933654785156,19.8
200,85.25160694122314,88.05729890906292,66.59843444824219,98.19300079345705,259.2297695795695,253.02518615722656,245.29043075592324,23.12999725341797,95.0461654663086,482.8394470214844,79.0921859741211,495.8198547363281,19.7
205,80.46975453694661,80.57706247965494,67.61982727050781,92.80127716064452,238.2964417957124,231.7289784749349,208.10797934526363,23.640080420176186,99.1113150024414,486.941474609375,86.18111419677734,496.5142822265625,17.1
